Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F
159,Nigeria,22073,Gross Output (Agriculture),6108,"Value US$, 2005 prices",millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22890.6048,Fc,23885.7033,Fc,24623.1646,Fc,25337.5533,Fc,26055.8477,Fc,27012.1265,Fc,28013.7264,Fc,29163.9246,Fc,30235.5175,Fc,31657.0515,Fc,32465.511,Fc,33693.8571,Fc,50815.8145,Fc,54148.6167,Fc,57175.5681,Fc,62258.8174,Fc,65994.1351,Fc,70673.6651,Fc,73264.2005,Fc,77619.4067,Fc,82137.0642,Fc,87239.5779,Fc,91126.8548,Fc,94067.4873,Fc,97903.1016,Fc,101509.5498,Fc,,
159,Nigeria,22073,Gross Output (Agriculture),6155,Annual growth Local Currency,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.952738,Fc,50.023608,Fc,61.247328,Fc,50.931831,Fc,77.643067,Fc,35.32792,Fc,13.114786,Fc,10.510818,Fc,6.032985,Fc,5.381308,Fc,33.57302,Fc,104.564697,Fc,7.540844,Fc,6.991155,Fc,24.367491,Fc,22.823724,Fc,13.657279,Fc,15.214698,Fc,15.167478,Fc,12.23685,Fc,11.024367,Fc,10.293068,Fc,6.626069,Fc,6.950145,Fc,8.945613,Fc,,
159,Nigeria,22073,Gross Output (Agriculture),6129,Annual growth US$,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.942587,Fc,-14.058205,Fc,26.411704,Fc,-2.585965,Fc,-9.879528,Fc,3.805695,Fc,13.850288,Fc,20.43353,Fc,-8.026055,Fc,-4.316962,Fc,22.124133,Fc,88.707368,Fc,0.347013,Fc,4.039837,Fc,25.89628,Fc,25.327583,Fc,16.2262,Fc,22.272714,Fc,-8.311041,Fc,11.194158,Fc,8.452936,Fc,7.745592,Fc,6.753632,Fc,6.112759,Fc,-10.239204,Fc,,
159,Nigeria,22073,Gross Output (Agriculture),6164,"Share of Gross Output (Agriculture, Forestry and Fisheries)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.755841,Fc,94.103879,Fc,94.895305,Fc,96.111834,Fc,96.370105,Fc,96.423404,Fc,96.038204,Fc,95.783482,Fc,95.360457,Fc,94.754633,Fc,94.426867,Fc,94.332491,Fc,97.316334,Fc,96.864377,Fc,96.131793,Fc,96.008813,Fc,96.425811,Fc,96.616468,Fc,96.549205,Fc,96.614604,Fc,96.596092,Fc,96.52361,Fc,96.531839,Fc,96.24787,Fc,95.997666,Fc,95.937311,Fc,,
184,Rwanda,22008,Gross Domestic Product,6109,Value Local Currency,millions,22780.74546,XAM,27303.08269,XAM,28380.83595,XAM,32089.57513,XAM,46639.24419,XAM,55757.8821,XAM,65373.13181,XAM,75685.75128,XAM,85639.11966,XAM,101615.2269,XAM,114104.4853,XAM,129583.9807,XAM,138375.0661,XAM,150240.9183,XAM,168118.943,XAM,183535.0412,XAM,178558.357,XAM,181136.5118,XAM,187993.9811,XAM,200990.4175,XAM,203822.1614,XAM,226869.6035,XAM,256461.4992,XAM,267459.977,XAM,160627.6167,XAM,322515.6253,XAM,408477.2359,XAM,540019.0305,XAM,601290.3763,XAM,607000,XAM,676000,XAM,742000,XAM,797000,XAM,993000,XAM,1206000,XAM,1440000,XAM,1739000,XAM,2092000,XAM,2658000,XAM,3057000,XAM,3367000,XAM,3897000,XAM,4494000,XAM,4929000,XAM,5466000,XAM,5969000,XAM,6671000,XAM
184,Rwanda,22008,Gross Domestic Product,6110,Value US$,millions,227.807455,XAM,273.832243,XAM,308.135671,XAM,382.373813,XAM,501.613182,XAM,604.242889,XAM,673.86404,XAM,788.926645,XAM,956.990983,XAM,1172.15825,XAM,1325.811542,XAM,1486.731611,XAM,1486.945138,XAM,1563.479713,XAM,1677.283179,XAM,1812.787182,XAM,2038.548784,XAM,2279.575008,XAM,2459.117649,XAM,2507.710293,XAM,2435.032064,XAM,1812.575129,XAM,1914.769388,XAM,1854.308804,XAM,1141.600742,XAM,1230.119922,XAM,1331.325324,XAM,1790.930783,XAM,1925.274563,XAM,1817.681323,XAM,1734.684534,XAM,1674.974224,XAM,1676.605545,XAM,1846.909316,XAM,2088.496219,XAM,2581.465675,XAM,3152.016366,XAM,3824.811913,XAM,4860.577026,XAM,5379.377881,XAM,5774.003679,XAM,6491.683619,XAM,7315.701671,XAM,7622.526729,XAM,8016.288124,XAM,8279.065291,XAM,8473.784827,XAM
184,Rwanda,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",millions,464124.5382,XAM,469726.399,XAM,470971.257,XAM,487154.4103,XAM,491096.4604,XAM,480715.5387,XAM,574477.0718,XAM,604189.8022,XAM,663522.4108,XAM,725733.44,XAM,790698.2842,XAM,833682.2202,XAM,848778.925,XAM,899517.2041,XAM,861359.9473,XAM,899310.1091,XAM,939848.9585,XAM,941143.3024,XAM,947977.4379,XAM,941816.3612,XAM,919219.4451,XAM,885646.7999,XAM,944511.1182,XAM,863023.1283,XAM,441761.1076,XAM,589850.971,XAM,677623.3141,XAM,774773.9807,XAM,846079.0396,XAM,900827.4133,XAM,976046.8032,XAM,1059089.01,XAM,1198696.197,XAM,1225173.422,XAM,1316640.201,XAM,1440000,XAM,1572987.881,XAM,1692737.15,XAM,1881688.257,XAM,1999632.261,XAM,2145858.755,XAM,2314350.188,XAM,2517743.418,XAM,2635687.422,XAM,2819222.733,XAM,3015154.2,XAM,,
184,Rwanda,22008,Gross Domestic Product,6166,"Value Local Currency, 2010 prices",millions,681703.6034,XAM,689931.5861,XAM,691760.0267,XAM,715529.7545,XAM,721319.8164,XAM,706072.3747,XAM,843788.8059,XAM,887430.7031,XAM,974578.1165,XAM,1065953.339,XAM,1161373.349,XAM,1224507.921,XAM,1246681.879,XAM,1321205.988,XAM,1265160.817,XAM,1320901.808,XAM,1380445.051,XAM,1382346.176,XAM,1392384.117,XAM,1383334.761,XAM,1442405.271,XAM,1389724.313,XAM,1482092.032,XAM,1354224.082,XAM,693195.2467,XAM,925572.4017,XAM,1063301.527,XAM,1215746.772,XAM,1327636.042,XAM,1413545.172,XAM,1531576.666,XAM,1661883.436,XAM,1880949.889,XAM,1922496.975,XAM,2066023.271,XAM,2259594.921,XAM,2468047.642,XAM,2656143.652,XAM,2952537.364,XAM,3137376.3,XAM,3367000,XAM,3630822.975,XAM,3950830.472,XAM,4135669.408,XAM,4450791.294,XAM,4846525.756,XAM,5134776.784,XAM
184,Rwanda,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",millions,832.028864,XAM,842.071233,XAM,844.302871,XAM,873.314159,XAM,880.381011,XAM,861.771293,XAM,1029.85614,XAM,1083.121692,XAM,1189.486339,XAM,1301.011087,XAM,1417.472556,XAM,1494.529191,XAM,1521.59282,XAM,1612.550546,XAM,1544.146624,XAM,1612.17929,XAM,1684.852657,XAM,1687.173007,XAM,1699.424456,XAM,1688.379589,XAM,1647.870448,XAM,1587.685288,XAM,1693.210439,XAM,1547.128182,XAM,791.938289,XAM,1057.416691,XAM,1214.76481,XAM,1388.925304,XAM,1516.752777,XAM,1614.899338,XAM,1749.743972,XAM,1898.612448,XAM,2148.884089,XAM,2196.3494,XAM,2360.320475,XAM,2581.465675,XAM,2819.870988,XAM,3034.543646,XAM,3373.273367,XAM,3584.709753,XAM,3846.847722,XAM,4148.899702,XAM,4513.519593,XAM,4724.955979,XAM,5053.976886,XAM,5405.220189,XAM,,
184,Rwanda,22008,Gross Domestic Product,6167,"Value US$, 2010 prices",millions,1169.040426,XAM,1183.150435,XAM,1186.285993,XAM,1227.048243,XAM,1236.977509,XAM,1210.829964,XAM,1446.997229,XAM,1521.837881,XAM,1671.285308,XAM,1827.982922,XAM,1991.616867,XAM,2099.885133,XAM,2137.910828,XAM,2265.710792,XAM,2169.600003,XAM,2265.18916,XAM,2367.298723,XAM,2370.558926,XAM,2387.772799,XAM,2372.254232,XAM,2473.553115,XAM,2383.211553,XAM,2541.611181,XAM,2322.332887,XAM,1188.747224,XAM,1587.246348,XAM,1823.435382,XAM,2084.860807,XAM,2276.737568,XAM,2424.061487,XAM,2626.47143,XAM,2849.932008,XAM,3225.604864,XAM,3296.853164,XAM,3542.983656,XAM,3874.935964,XAM,4232.407533,XAM,4554.96977,XAM,5063.249659,XAM,5380.226403,XAM,5774.003679,XAM,6226.428635,XAM,6775.20335,XAM,7092.180093,XAM,7632.576568,XAM,8311.214002,XAM,8805.530157,XAM
184,Rwanda,22008,Gross Domestic Product,6155,Annual growth Local Currency,%,,,19.851577,Fc,3.947368,Fc,13.067759,Fc,45.340797,Fc,19.551427,Fc,17.244647,Fc,15.775012,Fc,13.150914,Fc,18.655151,Fc,12.290735,Fc,13.566071,Fc,6.784083,Fc,8.575137,Fc,11.899571,Fc,9.169757,Fc,-2.711572,Fc,1.443872,Fc,3.785802,Fc,6.913219,Fc,1.408895,Fc,11.307623,Fc,13.04357,Fc,4.288549,Fc,-39.943307,Fc,100.784667,Fc,26.653472,Fc,32.202968,Fc,11.346146,Fc,0.949562,Fc,11.367381,Fc,9.763314,Fc,7.412399,Fc,24.592221,Fc,21.450151,Fc,19.402985,Fc,20.763889,Fc,20.299022,Fc,27.055449,Fc,15.011287,Fc,10.140661,Fc,15.741016,Fc,15.319477,Fc,9.679573,Fc,10.894705,Fc,9.202342,Fc,11.760764,Fc
184,Rwanda,22008,Gross Domestic Product,6170,"Annual growth, Local Currency, 2010 prices",%,,,1.206974,FC,0.265018,FC,3.436123,FC,0.809199,FC,-2.113825,FC,19.504577,FC,5.172135,FC,9.820194,FC,9.375875,FC,8.951612,FC,5.436199,FC,1.810846,FC,5.977797,FC,-4.241971,FC,4.405842,FC,4.507772,FC,0.137718,FC,0.726152,FC,-0.649918,FC,4.270153,FC,-3.652299,FC,6.646478,FC,-8.627531,FC,-48.812367,FC,33.522612,FC,14.880427,FC,14.336972,FC,9.203337,FC,6.470834,FC,8.350033,FC,8.508015,FC,13.181818,FC,2.208835,FC,7.465619,FC,9.369287,FC,9.225225,FC,7.621247,FC,11.158798,FC,6.260342,FC,7.318972,FC,7.83555,FC,8.813635,FC,4.678483,FC,7.61961,FC,8.891328,FC,5.947581,FC
184,Rwanda,22008,Gross Domestic Product,6129,Annual growth US$,%,,,20.203372,Fc,12.527169,Fc,24.09268,Fc,31.183979,Fc,20.45993,Fc,11.522047,Fc,17.075048,Fc,21.302911,Fc,22.48373,Fc,13.108579,Fc,12.137477,Fc,0.014362,Fc,5.147101,Fc,7.278858,Fc,8.078779,Fc,12.453839,Fc,11.823422,Fc,7.876145,Fc,1.976019,Fc,-2.898191,Fc,-25.562577,Fc,5.63807,Fc,-3.157591,Fc,-38.435241,Fc,7.753953,Fc,8.227279,Fc,34.5224,Fc,7.501338,Fc,-5.588462,Fc,-4.56608,Fc,-3.442142,Fc,0.097394,Fc,10.157653,Fc,13.080605,Fc,23.604039,Fc,22.101812,Fc,21.344926,Fc,27.080158,Fc,10.673647,Fc,7.3359,Fc,12.429503,Fc,12.693441,Fc,4.194062,Fc,5.165759,Fc,3.27804,Fc,2.351951,Fc
184,Rwanda,22008,Gross Domestic Product,6171,"Annual growth, US$, 2010 prices",%,,,1.206974,Fc,0.265018,Fc,3.436123,Fc,0.809199,Fc,-2.113825,Fc,19.504577,Fc,5.172135,Fc,9.820194,Fc,9.375875,Fc,8.951612,Fc,5.436199,Fc,1.810846,Fc,5.977797,Fc,-4.241971,Fc,4.405842,Fc,4.507772,Fc,0.137718,Fc,0.726152,Fc,-0.649918,Fc,4.270153,Fc,-3.652299,Fc,6.646478,Fc,-8.627531,Fc,-48.812367,Fc,33.522612,Fc,14.880427,Fc,14.336972,Fc,9.203337,Fc,6.470834,Fc,8.350033,Fc,8.508015,Fc,13.181818,Fc,2.208835,Fc,7.465619,Fc,9.369287,Fc,9.225225,Fc,7.621247,Fc,11.158798,Fc,6.260342,Fc,7.318972,Fc,7.83555,Fc,8.813635,Fc,4.678483,Fc,7.61961,Fc,8.891328,Fc,5.947581,Fc
184,Rwanda,22014,Gross Domestic Product per capita,6119,Value US$,,60.675181,Fc,70.788104,Fc,77.349115,Fc,93.20914,Fc,118.674482,Fc,138.616686,Fc,149.763905,Fc,169.748709,Fc,199.21852,Fc,235.938162,Fc,257.904063,Fc,279.722043,Fc,270.879562,Fc,275.570335,Fc,285.159807,Fc,296.201877,Fc,318.141875,Fc,338.611208,Fc,349.794458,Fc,347.519479,Fc,336.525711,Fc,257.038723,Fc,285.707544,Fc,294.338982,Fc,190.105359,Fc,207.507378,Fc,217.708708,Fc,274.58232,Fc,272.709003,Fc,239.38155,Fc,216.141132,Fc,201.091677,Fc,196.411115,Fc,212.76909,Fc,236.832897,Fc,287.093167,Fc,342.365609,Fc,404.853304,Fc,500.668769,Fc,539.153796,Fc,563.491042,Fc,617.310745,Fc,678.07965,Fc,688.876883,Fc,706.569932,Fc,711.89884,Fc,711.036638,Fc
184,Rwanda,22014,Gross Domestic Product per capita,6107,"Value US$, 2010 prices",US$,311.367069,Fc,305.855057,Fc,297.784972,Fc,299.110733,Fc,292.651131,Fc,277.771142,Fc,321.590029,Fc,327.444911,Fc,347.914443,Fc,367.945993,Fc,387.420131,Fc,395.084194,Fc,389.467193,Fc,399.341723,Fc,368.860026,Fc,370.122477,Fc,369.44755,Fc,352.126084,Fc,339.646088,Fc,328.747925,Fc,341.849388,Fc,337.95987,Fc,379.24018,Fc,368.629592,Fc,197.956439,Fc,267.750584,Fc,298.182385,Fc,319.647148,Fc,322.492617,Fc,319.239456,Fc,327.257491,Fc,342.153091,Fc,377.873407,Fc,379.806653,Fc,401.76998,Fc,430.944191,Fc,459.715501,Fc,482.139933,Fc,521.545274,Fc,539.23884,Fc,563.491042,Fc,592.086972,Fc,627.981802,Fc,640.94743,Fc,672.748911,Fc,714.663238,Fc,738.873442,Fc
184,Rwanda,22014,Gross Domestic Product per capita,6129,Annual growth US$,%,,,16.667314,Fc,9.268522,Fc,20.504468,Fc,27.320649,Fc,16.804122,Fc,8.041758,Fc,13.344206,Fc,17.360845,Fc,18.431842,Fc,9.310024,Fc,8.459727,Fc,-3.161167,Fc,1.731682,Fc,3.479864,Fc,3.872239,Fc,7.40711,Fc,6.434027,Fc,3.302682,Fc,-0.650376,Fc,-3.163497,Fc,-23.619886,Fc,11.153503,Fc,3.021075,Fc,-35.412782,Fc,9.153881,Fc,4.916129,Fc,26.12372,Fc,-0.682243,Fc,-12.220885,Fc,-9.708525,Fc,-6.962791,Fc,-2.327576,Fc,8.328436,Fc,11.309823,Fc,21.221828,Fc,19.252441,Fc,18.251744,Fc,23.666712,Fc,7.686724,Fc,4.513971,Fc,9.551119,Fc,9.844135,Fc,1.592325,Fc,2.568391,Fc,0.754194,Fc,-0.121113,Fc
184,Rwanda,22014,Gross Domestic Product per capita,6171,"Annual growth, US$, 2010 prices",%,,,-1.770261,Fc,-2.638533,Fc,0.445208,Fc,-2.159602,Fc,-5.084549,Fc,15.775176,Fc,1.820604,Fc,6.25129,Fc,5.757608,Fc,5.292662,Fc,1.97823,Fc,-1.421723,Fc,2.535395,Fc,-7.632986,Fc,0.342257,Fc,-0.182352,Fc,-4.688478,Fc,-3.544184,Fc,-3.208682,Fc,3.985261,Fc,-1.137787,Fc,12.21456,Fc,-2.797854,Fc,-46.299363,Fc,35.257325,Fc,11.365727,Fc,7.198535,Fc,0.89019,Fc,-1.008755,Fc,2.511605,Fc,4.551645,Fc,10.439864,Fc,0.511612,Fc,5.782765,Fc,7.261421,Fc,6.676342,Fc,4.877894,Fc,8.173009,Fc,3.392527,Fc,4.497488,Fc,5.07478,Fc,6.062425,Fc,2.06465,Fc,4.961636,Fc,6.230308,Fc,3.387638,Fc
184,Rwanda,22015,Gross Fixed Capital Formation,6109,Value Local Currency,millions,1473.313819,XAM,1955.489251,XAM,1625.109788,XAM,1535.818042,XAM,4152.066217,XAM,6214.705564,XAM,7134.410554,XAM,8161.26564,XAM,10107.82572,XAM,12741.93224,XAM,11777.58138,XAM,14268.82111,XAM,16768.99001,XAM,18519.10825,XAM,22019.34471,XAM,24153.41746,XAM,23930.18809,XAM,24055.19654,XAM,24037.33819,XAM,22572.95354,XAM,21340.72744,XAM,22493.81164,XAM,30690.39071,XAM,34406.84755,XAM,11957.82991,XAM,32855.67476,XAM,44034.6671,XAM,55656.54202,XAM,66467.79009,XAM,80286.73835,XAM,90322.58065,XAM,102365.5914,XAM,108387.0968,XAM,138494.6237,XAM,181648.7455,XAM,227813.6201,XAM,280000,XAM,380000,XAM,617000,XAM,692000,XAM,748000,XAM,887000,XAM,1119000,XAM,1254000,XAM,1332000,XAM,1541000,XAM,1689000,XAM
184,Rwanda,22015,Gross Fixed Capital Formation,6110,Value US$,millions,14.733138,XAM,19.612291,XAM,17.6441,XAM,18.300542,XAM,44.656194,XAM,67.348176,XAM,73.541264,XAM,85.070701,XAM,112.951862,XAM,146.981525,XAM,136.846972,XAM,163.707792,XAM,180.195528,XAM,192.718804,XAM,219.681827,XAM,238.564828,XAM,273.203991,XAM,302.730931,XAM,314.428378,XAM,281.637446,XAM,254.954394,XAM,179.714351,XAM,229.137788,XAM,238.543804,XAM,84.985806,XAM,125.316161,XAM,143.519546,XAM,184.580559,XAM,212.823538,XAM,240.42126,XAM,231.776899,XAM,231.077799,XAM,228.008039,XAM,257.590142,XAM,314.571076,XAM,408.397945,XAM,507.512698,XAM,694.75551,XAM,1128.282929,XAM,1217.706737,XAM,1282.730844,XAM,1477.578489,XAM,1821.599949,XAM,1939.267299,XAM,1953.475262,XAM,2137.383082,XAM,2145.438851,XAM
184,Rwanda,22015,Gross Fixed Capital Formation,6114,"Value Local Currency, 2005 prices",millions,20429.71537,XAM,26787.14136,XAM,37017.35025,XAM,37756.04834,XAM,42236.2831,XAM,56993.73847,XAM,57302.8417,XAM,59591.3732,XAM,57537.36202,XAM,71467.90844,XAM,59871.07185,XAM,77541.00624,XAM,105542.7276,XAM,120519.1209,XAM,147531.0883,XAM,147313.2498,XAM,153521.6456,XAM,153467.186,XAM,152759.211,XAM,132010.0989,XAM,117887.517,XAM,105424.2487,XAM,133144.0165,XAM,125798.2437,XAM,30691.26107,XAM,62358.85035,XAM,80824.0689,XAM,95031.56403,XAM,106976.5008,XAM,127144.8087,XAM,150092.8962,XAM,148852.459,XAM,160636.612,XAM,176142.0765,XAM,195368.8525,XAM,227000,XAM,267314.2077,XAM,341740.4372,XAM,454000,XAM,465784.153,XAM,499275.9563,XAM,545792.3497,XAM,663633.8798,XAM,712010.929,XAM,777754.0984,XAM,850939.8907,XAM,,
184,Rwanda,22015,Gross Fixed Capital Formation,6166,"Value Local Currency, 2010 prices",millions,30790.02082,XAM,40371.421,XAM,55789.56751,XAM,56902.87375,XAM,63655.12258,XAM,85896.37017,XAM,86362.22566,XAM,89811.31593,XAM,86715.67579,XAM,107710.6729,XAM,90232.85519,XAM,116863.5565,XAM,159065.4946,XAM,181636.7078,XAM,222346.9685,XAM,222018.66,XAM,231375.4538,XAM,231293.3766,XAM,230226.3738,XAM,198954.984,XAM,177670.5665,XAM,158886.9327,XAM,200663.9331,XAM,189592.9764,XAM,46255.39565,XAM,93982.2345,XAM,121811.524,XAM,143223.9159,XAM,161226.3621,XAM,191622.4107,XAM,226207.9189,XAM,224338.432,XAM,242098.5579,XAM,265467.1445,XAM,294444.192,XAM,342116.1088,XAM,401797.2973,XAM,512144.1441,XAM,679770.2703,XAM,699144.1441,XAM,748000,XAM,818756.7568,XAM,997333.3333,XAM,1068090.09,XAM,1122000,XAM,1333427.928,XAM,1453040.541,XAM
184,Rwanda,22015,Gross Fixed Capital Formation,6108,"Value US$, 2005 prices",millions,36.624034,XAM,48.020893,XAM,66.36043,XAM,67.684683,XAM,75.71633,XAM,102.171791,XAM,102.725916,XAM,106.828531,XAM,103.146337,XAM,128.119412,XAM,107.329942,XAM,139.00656,XAM,189.204812,XAM,216.05276,XAM,264.476695,XAM,264.086179,XAM,275.215874,XAM,275.118245,XAM,273.849069,XAM,236.652458,XAM,211.335124,XAM,188.992416,XAM,238.685214,XAM,225.516561,XAM,55.019748,XAM,111.789744,XAM,144.892055,XAM,170.361612,XAM,191.775115,XAM,227.930528,XAM,269.069208,XAM,266.845496,XAM,287.970764,XAM,315.76717,XAM,350.234713,XAM,406.939381,XAM,479.210036,XAM,612.632784,XAM,813.878761,XAM,835.00403,XAM,895.044266,XAM,978.433484,XAM,1189.686168,XAM,1276.410954,XAM,1394.267714,XAM,1525.46675,XAM,,
184,Rwanda,22015,Gross Fixed Capital Formation,6167,"Value US$, 2010 prices",millions,52.801216,XAM,69.232175,XAM,95.672459,XAM,97.581646,XAM,109.160948,XAM,147.302037,XAM,148.100923,XAM,154.015702,XAM,148.707048,XAM,184.710966,XAM,154.738592,XAM,200.40707,XAM,272.778364,XAM,311.485304,XAM,381.298549,XAM,380.735539,XAM,396.781325,XAM,396.640572,XAM,394.81079,XAM,341.184084,XAM,304.683845,XAM,272.472151,XAM,344.114728,XAM,325.129356,XAM,79.32249,XAM,161.16833,XAM,208.892245,XAM,245.611944,XAM,276.483994,XAM,328.609594,XAM,387.919619,XAM,384.713671,XAM,415.17017,XAM,455.244511,XAM,504.936694,XAM,586.688349,XAM,689.034474,XAM,878.266163,XAM,1165.72499,XAM,1198.948875,XAM,1282.730844,XAM,1404.070248,XAM,1710.307792,XAM,1831.647196,XAM,1924.096266,XAM,2286.669962,XAM,2491.791336,XAM
184,Rwanda,22015,Gross Fixed Capital Formation,6103,Share of GDP in US$,%,6.467364,Fc,7.162156,Fc,5.726081,Fc,4.786034,Fc,8.902516,Fc,11.145878,Fc,10.913368,Fc,10.783094,Fc,11.802814,Fc,12.539393,Fc,10.321751,Fc,11.011254,Fc,12.118506,Fc,12.326275,Fc,13.09748,Fc,13.160112,Fc,13.401886,Fc,13.280148,Fc,12.786228,Fc,11.230861,Fc,10.470268,Fc,9.914864,Fc,11.966861,Fc,12.864298,Fc,7.444442,Fc,10.187313,Fc,10.780201,Fc,10.306404,Fc,11.054192,Fc,13.22681,Fc,13.361328,Fc,13.795902,Fc,13.599385,Fc,13.947092,Fc,15.062085,Fc,15.82039,Fc,16.101208,Fc,18.164436,Fc,23.212942,Fc,22.636572,Fc,22.215622,Fc,22.761098,Fc,24.899866,Fc,25.441266,Fc,24.368825,Fc,25.81672,Fc,25.318543,Fc
184,Rwanda,22015,Gross Fixed Capital Formation,6169,"Share of GDP, US$, 2010 prices",%,4.516629,Fc,5.851511,Fc,8.064873,Fc,7.952552,Fc,8.824813,Fc,12.165378,Fc,10.235052,Fc,10.120375,Fc,8.897766,Fc,10.104633,Fc,7.769496,Fc,9.543716,Fc,12.759109,Fc,13.747796,Fc,17.574601,Fc,16.808112,Fc,16.760932,Fc,16.731943,Fc,16.534688,Fc,14.382273,Fc,12.317659,Fc,11.432982,Fc,13.539236,Fc,14.000119,Fc,6.67278,Fc,10.153958,Fc,11.455972,Fc,11.780736,Fc,12.143868,Fc,13.556158,Fc,14.769611,Fc,13.499047,Fc,12.87108,Fc,13.808456,Fc,14.251736,Fc,15.140595,Fc,16.279965,Fc,19.281493,Fc,23.023257,Fc,22.284357,Fc,22.215622,Fc,22.55017,Fc,25.243638,Fc,25.826293,Fc,25.209001,Fc,27.513068,Fc,28.298027,Fc
184,Rwanda,22015,Gross Fixed Capital Formation,6157,Share of GDP in Local Currency,%,6.467364,Fc,7.162156,Fc,5.726081,Fc,4.786034,Fc,8.902516,Fc,11.145878,Fc,10.913368,Fc,10.783094,Fc,11.802814,Fc,12.539393,Fc,10.321751,Fc,11.011254,Fc,12.118506,Fc,12.326275,Fc,13.09748,Fc,13.160112,Fc,13.401886,Fc,13.280148,Fc,12.786228,Fc,11.230861,Fc,10.470268,Fc,9.914864,Fc,11.966861,Fc,12.864298,Fc,7.444442,Fc,10.187313,Fc,10.780201,Fc,10.306404,Fc,11.054192,Fc,13.22681,Fc,13.361328,Fc,13.795902,Fc,13.599385,Fc,13.947092,Fc,15.062085,Fc,15.82039,Fc,16.101208,Fc,18.164436,Fc,23.212942,Fc,22.636572,Fc,22.215622,Fc,22.761098,Fc,24.899866,Fc,25.441266,Fc,24.368825,Fc,25.81672,Fc,25.318543,Fc
184,Rwanda,22015,Gross Fixed Capital Formation,6168,"Share of GDP, Local Currency, 2010 prices",%,4.516629,Fc,5.851511,Fc,8.064873,Fc,7.952552,Fc,8.824813,Fc,12.165378,Fc,10.235052,Fc,10.120375,Fc,8.897766,Fc,10.104633,Fc,7.769496,Fc,9.543716,Fc,12.759109,Fc,13.747796,Fc,17.574601,Fc,16.808112,Fc,16.760932,Fc,16.731943,Fc,16.534688,Fc,14.382273,Fc,12.317659,Fc,11.432982,Fc,13.539236,Fc,14.000119,Fc,6.67278,Fc,10.153958,Fc,11.455972,Fc,11.780736,Fc,12.143868,Fc,13.556158,Fc,14.769611,Fc,13.499047,Fc,12.87108,Fc,13.808456,Fc,14.251736,Fc,15.140595,Fc,16.279965,Fc,19.281493,Fc,23.023257,Fc,22.284357,Fc,22.215622,Fc,22.55017,Fc,25.243638,Fc,25.826293,Fc,25.209001,Fc,27.513068,Fc,28.298027,Fc
184,Rwanda,22015,Gross Fixed Capital Formation,6155,Annual growth Local Currency,%,,,32.727273,Fc,-16.894977,Fc,-5.494505,Fc,170.348837,Fc,49.677419,Fc,14.798851,Fc,14.392991,Fc,23.851204,Fc,26.060071,Fc,-7.568325,Fc,21.152388,Fc,17.521902,Fc,10.436635,Fc,18.900675,Fc,9.691809,Fc,-0.924214,Fc,0.522388,Fc,-0.074239,Fc,-6.092125,Fc,-5.458861,Fc,5.403209,Fc,36.439263,Fc,12.109513,Fc,-65.245785,Fc,174.762854,Fc,34.02454,Fc,26.392558,Fc,19.424937,Fc,20.790443,Fc,12.5,Fc,13.333333,Fc,5.882353,Fc,27.777778,Fc,31.15942,Fc,25.414365,Fc,22.907489,Fc,35.714286,Fc,62.368421,Fc,12.155592,Fc,8.092486,Fc,18.582888,Fc,26.155581,Fc,12.064343,Fc,6.220096,Fc,15.690691,Fc,9.604153,Fc
