Country,City,Id,lat,lon
Tanzania,Dar es Salaam,27565027,-6.8160837,39.2803583
Tanzania,Kigoma,60729278,-4.8766994,29.6367154
Tanzania,Dodoma,87841198,-6.1791181,35.7468174
Tanzania,Morogoro,252592807,-6.8161626,37.6693891
Tanzania,Tabora,255590043,-5.0202431,32.8097724
Tanzania,Shinyanga,255591375,-3.6562049,33.4271153
Tanzania,Mbeya,255594923,-8.906508,33.468672
Tanzania,Moshi,255602805,-3.3486456,37.3435249
Tanzania,Arusha,255603098,-3.3696827,36.6880794
Tanzania,Tanga,255615843,-5.0721976,39.0993457
Tanzania,Songea,258160432,-10.6787282,35.6483576
Tanzania,Mtwara,258162316,-10.28112,40.181341
Tanzania,Bukoba,258165920,-1.3311508,31.8125605
Tanzania,Musoma,259711489,-1.4998186,33.8083018
Tanzania,Sumbawanga,262095995,-7.9523861,31.6231898
Tanzania,Zanzibar City,3320526612,-6.1664908,39.2074312
Tanzania,Kigadye,5525015258,-4.0611396,30.2649951
Tanzania,Mwanza,5580670781,-2.5176241,32.8984523
Zambia,Lusaka,27564994,-15.4164488,28.2821535
Zambia,Livingstone,89085357,-17.853135,25.861429
Zambia,Chipata,294557750,-13.6369203,32.6491929
Zambia,Ndola,315260631,-12.9693056,28.6365894
Zambia,Luanshya,435774678,-13.1383264,28.4179933
Zambia,Kitwe,1164704713,-12.8104186,28.2068361
Zimbabwe,Kwekwe,252622793,-18.9284366,29.8140035
Zimbabwe,Masvingo,253129357,-20.0720142,30.8341936
Zimbabwe,Gweru,253192754,-19.4616316,29.8205953
Zimbabwe,Mutare,253237975,-18.974656,32.670473
Zimbabwe,Kadoma,253241617,-18.3374033,29.9135021
Zimbabwe,Harare,282335934,-17.831773,31.045686
Zimbabwe,Chitungwiza,3049269847,-18.0143462,31.0726737
Zimbabwe,Bulawayo,4155841482,-20.1560599,28.5887063
Angola,Luanda,27564941,-8.8272699,13.2439512
Angola,Cabinda,279009752,-5.5576435,12.1919468
Angola,Huambo,279010032,-12.7765392,15.7320468
Angola,Lubango,279010261,-14.9195371,13.4898109
Angola,Kuito,279010365,-12.3831319,16.9425484
Angola,Malanje,279010432,-9.5438758,16.3475095
Angola,Lobito,279010461,-12.3506867,13.5464318
Angola,Uíge,279010696,-7.6117323,15.0563515
Angola,Saurimo,293386732,-9.6589303,20.3981118
Angola,Sumbe,331385964,-11.2019365,13.8396845
Angola,Benguela,331385969,-12.5790048,13.4037117
Angola,Namibe,331386368,-15.1901576,12.1530839
Angola,Ondjiva,331392785,-17.0705234,15.7280115
Angola,Luena,349039206,-11.7790355,19.9122676
Angola,Lucapa,668065028,-8.4195244,20.7410918
Angola,Menongue,668130569,-14.6610713,17.6820336
Angola,M'banza Congo,668897842,-6.2678204,14.2417957
Angola,N'dalatando,669059480,-9.2984831,14.9144981
Angola,Gulungo-Alto,2178050430,-9.1386587,14.7734467
Cameroon,Kumbo,247716907,6.2108889,10.6867788
Cameroon,Bamenda,247717281,5.9614117,10.1516505
Cameroon,Garoua,248764852,9.3070698,13.3934527
Cameroon,Banyo,250346326,6.748547,11.8045776
Cameroon,Dembo,250801554,9.7123354,13.5504717
Cameroon,Kousséri,250810233,12.0755638,15.0246194
Cameroon,Buea,331130782,4.1567995,9.2315519
Cameroon,Kribi,331134393,2.9434098,9.9126989
Cameroon,Yaoundé,331136682,3.8689867,11.5213344
Cameroon,Douala,732125487,4.0429408,9.706203
Cameroon,Maroua,5754113559,10.6033565,14.3280903
Cameroon,Ebolowa,928414928,2.919441,11.151682
Cameroon,Kumba,929334616,4.6378368,9.4409446
Cameroon,Bogo,930397734,10.73511,14.609944
Cameroon,Sangmélima,943248746,2.936176,11.975646
Cameroon,Bafoussam,1809741111,5.4758083,10.4215565
Cameroon,Mbalmayo,2153352914,3.515197,11.503114
Cameroon,Ngaoundéré,2504142377,7.3211962,13.5877302
Cameroon,Assighassia,2933152214,11.1356832,13.8830074
Cameroon,Kalfou,2933226163,10.2852199,14.929658
Cameroon,Lagdo,3017030725,9.0574802,13.6653588
Cameroon,Bertoua,3193669604,4.5777265,13.6844409
Cameroon,Bafia,3421666568,4.7399331,11.2205928
Cameroon,Kaele,3958091027,10.1095738,14.446062
Cameroon,Koza,5281590301,10.8681658,13.8814882
Cameroon,Mozogo,5288148990,10.962638,13.9045332
Central African Republic,Bangui,27564988,4.3907153,18.5509126
Central African Republic,Berbérati,250989208,4.2593379,15.7877826
Central African Republic,Sibut,251879395,5.7350828,19.0850538
Central African Republic,Bria,264012339,6.5428919,21.9871043
Central African Republic,Grimari,264013863,5.740166,20.0580918
Central African Republic,Birao,321486731,10.2961965,22.7809907
Central African Republic,Mobaye,621872407,4.3253631,21.1778256
Central African Republic,Bozoum,931680358,6.3147379,16.3806392
Central African Republic,Bossangoa,931715337,6.4986269,17.4501142
Central African Republic,Mbaïki,1882249894,3.8728278,17.9860847
Central African Republic,N'Délé,2062772404,8.4111477,20.648473
Central African Republic,Kaga-Bandoro,2073724254,6.9993145,19.182305
Central African Republic,Dimbi,2133811488,4.6227632,21.7267662
Central African Republic,Bimbo,2278046170,4.3325548,18.5250512
Central African Republic,Bocaranga,2294658765,6.995897,15.638835
Central African Republic,Paoua,2294681219,7.2407,16.432496
Central African Republic,Baoro,2590664233,5.694576,15.953318
Central African Republic,Bangassou,2707959938,4.743526,22.8232963
Central African Republic,Nola,2845786546,3.5224201,16.0535833
Central African Republic,Obo,2865088562,5.3940869,26.4927242
Central African Republic,Bambari,4680378478,5.767948,20.675651
Chad,N'Djaména انجمينا,27565022,12.1191543,15.0502758
Chad,Abéché أبشي,150384326,13.8280295,20.8283652
Chad,Oum Hadjer أم هاجر,150545728,13.2937546,19.6889527
Chad,Ati أتي,150545850,13.2125691,18.3396857
Chad,Am Timan أم تيمان,322037986,11.0396368,20.2826429
Chad,Mongo مونقو,322044775,12.1842561,18.6842092
Chad,Sarh صارح,360163529,9.1406471,18.3937969
Chad,Mao ماو,469211942,14.1234161,15.3108471
Chad,Bol بول,469212727,13.4676491,14.714412
Chad,Moundou موندو,811383246,8.5654637,16.073831
Chad,مويسالا Moïssala,1423833038,8.3380154,17.7652816
Chad,مخيم لاجئين اوري كاسوني,2083909814,15.7120662,23.0499269
Chad,مخيم لاجئين إريديمي,2087828617,15.1225226,22.1299383
Chad,مخيم قوز عامر,2093484889,12.000747,21.7425101
Chad,Ləre ليري,4518664776,9.6587382,14.225115
Chad,مخيم لاجئين تريقين,4579254484,13.4383284,21.6483099
Chad,مخيم لاجئين  بريجينك,4579254485,13.4728067,21.6987738
Chad,مخيم لاجئين فرشنا,4579254486,13.5953711,21.7960218
Chad,غيريدا Guereda,4579370727,14.5094771,22.0857945
Chad,أركوم Arkoum,4579396289,13.1958284,21.7072955
Chad,حاجر حديد Hadjer Hadid,4579448703,13.4405356,21.663167
Chad,مخيم لاجئين غاغا,4579454758,13.7650286,21.4534616
Chad,أم زوير Am Zoer,4579484106,14.2172204,21.3854387
Chad,مخيم لاجئين كونوغو,4579553389,14.4601651,21.9401915
Chad,مخيم لاجئين أم نباك,4579587345,14.7990803,22.3410537
Chad,مخيم لاجئين تولوم,4579601911,15.0019068,22.2689811
Chad,مخيم لاجئين ميلي,4579669621,14.5947775,21.9262234
Chad,ماتاجانا Matadjana,4580784745,15.174022,21.5780504
Chad,مخيم اللاجئين دار السلام,4614227579,13.622518,14.3031263
Congo-Brazzaville,Ouésso,250884373,1.6105452,16.0513456
Congo-Brazzaville,Brazzaville,435903633,-4.2694407,15.2712256
Congo-Brazzaville,Dolisie,619897914,-4.2005398,12.6791573
Congo-Brazzaville,Impfondo,620439732,1.6187416,18.0623499
Congo-Brazzaville,Sibiti,928167493,-3.6850291,13.3510357
Congo-Brazzaville,Pointe-Noire,2448258134,-4.7975373,11.8503297
Congo-Brazzaville,Ouesso,3300968249,1.6096545,16.0460509
Congo-Brazzaville,Liranga,5650165756,-0.6621466,17.6107531
Equatorial Guinea,Bata,251608438,1.8650897,9.768665
Equatorial Guinea,Malabo,292521364,3.752828,8.780061
Equatorial Guinea,Ebebiyín,520140660,2.1537363,11.3370815
Equatorial Guinea,Mongomo,667651748,1.626164,11.311975
Gabon,Libreville,27565068,0.390002,9.454001
Gabon,Franceville,254528943,-1.634363,13.589513
Gabon,Port-Gentil,339582598,-0.7149116,8.7797434
Gabon,Sangala,3013074953,-1.7057965,10.3886503
Botswana,Gaborone,30670040,-24.655319,25.908728
Botswana,Francistown,240504014,-21.16636,27.502515
Botswana,Maun,261633728,-19.9860951,23.4224352
Botswana,Ghanzi,261638559,-21.6989682,21.6452408
Botswana,Kanye,287378072,-24.9766112,25.3358859
Botswana,Serowe,287641418,-22.39776,26.703289
Botswana,Mochudi,1456560429,-24.3828605,26.1489495
Botswana,Tsabong,2454873275,-26.021746,22.401006
Lesotho,Maseru,30656833,-29.310054,27.478222
Namibia,Windhoek,33364833,-22.5744184,17.0791233
Namibia,Walvis Bay,33364834,-22.9543269,14.50748
Namibia,Swakopmund,33364835,-22.6767841,14.5313988
Namibia,Gobabis,33364950,-22.4495283,18.9724666
Namibia,Okahandja,243717016,-21.979231,16.9128172
Namibia,Otjiwarongo,245023717,-20.4638006,16.6493242
Namibia,Opuwo,259003379,-18.0558843,13.8370701
Namibia,Oshakati,259490969,-17.7834339,15.7002428
Namibia,Rundu,259609505,-17.9136037,19.7666849
Namibia,Katima Mulilo,331410669,-17.502934,24.2813141
Namibia,Outapi,1362633207,-17.5046361,14.9865165
South Africa,Port Elizabeth,25470100,-33.9617051,25.6207519
South Africa,Pretoria,25503669,-25.7459374,28.1879444
South Africa,Roodepoort,26417322,-26.1563889,27.8858333
South Africa,Bloemfontein,26938845,-29.116395,26.215496
South Africa,Durban,27564996,-29.861825,31.009909
South Africa,Soweto,27565050,-26.2227778,27.89
South Africa,Secunda,28385456,-26.516111,29.202778
South Africa,East London,30211383,-33.0191604,27.8998573
South Africa,Pietermaritzburg,30211844,-29.6,30.3788889
South Africa,Mbombela (Nelspruit),30211883,-25.481944,30.984722
South Africa,Richards Bay,30225789,-28.7707857,32.0577775
South Africa,Makhanda (Grahamstown),30229877,-33.3070589,26.5272648
South Africa,Emalahleni,30324159,-25.8763485,29.2010447
South Africa,Louis Trichardt,30391852,-23.038326,29.906665
South Africa,Rustenburg,30391973,-25.665655,27.241448
South Africa,Botshabelo,30670036,-29.232412,26.733255
South Africa,Newcastle,30670039,-27.762778,29.923889
South Africa,Cape Town,32675806,-33.928992,18.417396
South Africa,Upington,33364951,-28.456325,21.241867
South Africa,Vereeniging,35960525,-26.6747222,27.9261111
South Africa,Musina,48912418,-22.3453519,30.0268526
South Africa,Ladysmith,51745922,-28.551944,29.778333
South Africa,Mokopane,52132483,-24.183333,29.016667
South Africa,Mafikeng,59953738,-25.863611,25.658611
South Africa,Klerksdorp,59965613,-26.8625383,26.6656814
South Africa,Krugersdorp,60034262,-26.095556,27.775556
South Africa,Johannesburg,261833893,-26.205,28.049722
South Africa,Randburg,262721987,-26.096111,27.975
South Africa,Tembisa,262722256,-26.0221753,28.2014478
South Africa,Mthatha,262722333,-31.589075,28.789145
South Africa,Polokwane,304577692,-23.9058333,29.4613889
South Africa,Thaba Nchu,1375502866,-29.197875,26.832217
South Africa,Welkom,2269464860,-27.982298,26.737969
South Africa,Kimberley,3691546096,-28.7383012,24.7642251
South Africa,Sandton,5283928101,-26.1045525,28.0545147
Benin,Parakou,308813067,9.3400159,2.6278258
Benin,Ouidah,313015821,6.3666147,2.0853599
Benin,Abomey,313015845,7.1820012,1.993632
Benin,Djougou,313015848,9.7106683,1.6651614
Benin,Nikki,313015871,9.9363383,3.2085658
Benin,Bassila,442134145,9.0029362,1.6648193
Benin,Banikoara,459525150,11.3004241,2.4370752
Benin,Kouandé,496133867,10.3321794,1.6919847
Benin,Malanville,496140932,11.8605581,3.3878914
Benin,Bohicon,496262977,7.1816331,2.0695683
Benin,Aplahoué,496264781,6.9489244,1.7041012
Benin,Dogbo-Tota,496265045,6.801846,1.7815205
Benin,Abomey-Calavi,1660451359,6.4538637,2.354245
Benin,Porto-Novo,1669842684,6.4990718,2.6253361
Benin,Cotonou,1776467369,6.3676953,2.4252507
Benin,N'Dali,2071065504,9.8623372,2.7197361
Benin,Natitingou,2071888096,10.3051511,1.3808554
Benin,Dassa-Zoumé,2248036954,7.7815402,2.183606
Benin,Savalou,2282827069,7.9297324,1.9780951
Benin,Kandi,2304828846,11.1298923,2.9341847
Benin,Lokossa,2304867251,6.6458524,1.7171404
Benin,Sakété,2304872572,6.7377567,2.6551566
Benin,Allada,2313207442,6.6658411,2.1511876
Benin,Kétou,2313302870,7.3604193,2.6024222
Benin,Pobè,2313302871,6.9820238,2.666791
Benin,Tchaourou,2466409594,8.8890368,2.5979373
Burkina Faso,Ouagadougou,27565002,12.368148,-1.527085
Burkina Faso,Bobo-Dioulasso,257506849,11.1757783,-4.2957591
Burkina Faso,Banfora,302737807,10.642703,-4.752639
Cape Verde,Espargos,28094953,16.7553023,-22.9462172
Cape Verde,Praia,28095099,14.9160169,-23.5096132
Cape Verde,Mindelo,146154210,16.8874145,-24.9863842
Cape Verde,São Filipe,255095550,14.8952963,-24.4969361
Cape Verde,Mosteiros,255856894,15.0347257,-24.3277421
Cape Verde,Porto Novo,992952233,17.0189775,-25.065316
Cape Verde,Nova Sintra,1207428485,14.871066,-24.6956479
Cape Verde,Ribeira Brava,2505326925,16.6156821,-24.298231
Côte d'Ivoire,Bouaké,27565008,7.6906058,-5.0298408
Côte d'Ivoire,San-Pédro,243642619,4.7581592,-6.641549
Côte d'Ivoire,Le Plateau,243777009,5.328049,-4.021246
Côte d'Ivoire,Cocody,243777012,5.357367,-3.994934
Côte d'Ivoire,Yopougon,243777014,5.335194,-4.075756
Côte d'Ivoire,Adjamé,244527828,5.3531211,-4.0222008
Côte d'Ivoire,Yamoussoukro,319225774,6.809107,-5.273263
Côte d'Ivoire,Divo,443389991,5.8294045,-5.3592251
Côte d'Ivoire,Oumé,443393778,6.3823941,-5.4175714
Côte d'Ivoire,Gagnoa,443395221,6.1329749,-5.9517697
Côte d'Ivoire,Attécoubé,489212182,5.3510863,-4.0353547
Côte d'Ivoire,Koumassi,489212186,5.2922646,-3.9593126
Côte d'Ivoire,Port-Bouët,489212197,5.256881,-3.958626
Côte d'Ivoire,Abobo,489212228,5.435487,-4.029007
Côte d'Ivoire,Abidjan,1046100133,5.320357,-4.016107
Côte d'Ivoire,Anyama,1225859428,5.4958898,-4.056921
Côte d'Ivoire,Daloa,1597912529,6.8766904,-6.4516096
Côte d'Ivoire,Man,1597913597,7.4090813,-7.5501702
Côte d'Ivoire,Soubré,1599891204,5.7852673,-6.5928329
Côte d'Ivoire,Korhogo,1599959917,9.4574719,-5.6342471
Côte d'Ivoire,Abengourou,2189893258,6.7269042,-3.4968431
Côte d'Ivoire,Marcory,2519977357,5.303612,-3.985395
Côte d'Ivoire,Treichville,2519977362,5.3060059,-4.0081093
Côte d'Ivoire,Agboville,2721007532,5.931283,-4.2106525
Gambia,Serrekunda,495132694,13.438762,-16.674807
Ghana,Accra,27565080,5.5600141,-0.2057437
Ghana,Tamale,30933440,9.4043366,-0.8430289
Ghana,Kumasi,261702404,6.698081,-1.6230404
Ghana,Wa,330058453,10.0645894,-2.5059503
Ghana,Techiman,330232703,7.584971,-1.936401
Ghana,Tema,735505132,5.6596441,-0.0096592
Ghana,Koforidua,892162451,6.1104472,-0.2673795
Ghana,Cape Coast,990129709,5.107467,-1.2430793
Ghana,Ashaiman,1546904137,5.694385,-0.029529
Ghana,Sunyani,2026026298,7.3384389,-2.3309226
Ghana,Obuasi,4293849752,6.2116833,-1.689611
Ghana,Sekondi-Takoradi,4563088958,4.927456,-1.7490216
Guinea,Conakry,27565062,9.5170602,-13.6998434
Guinea,N'Zérékoré,321543441,7.7579345,-8.8176068
Guinea,Kamsar,321593853,10.6639752,-14.5852808
Guinea,Fria,321619916,10.363036,-13.581185
Guinea,Pita,321619934,11.0564638,-12.3950499
Guinea,Coyah,462036776,9.709041,-13.388956
Guinea,Boke,1847720468,10.952242,-14.2760635
Guinea,Guéckédou,1864868794,8.561649,-10.132821
Guinea,Kindia,1979210557,10.0492476,-12.8577997
Guinea,Mamou,2173041746,10.374074,-12.08356
Guinea,Macenta,2574288470,8.545846,-9.46792
Guinea,Kissidougou,2742050596,9.192389,-10.098269
Guinea,Labé,2944568131,11.3230033,-12.282253
Guinea,Kankan,5724319639,10.3835169,-9.3069354
Guinea,Sité Kaléta,5884589285,10.4450233,-13.2731583
Guinea-Bissau,Bissau,254525765,11.861324,-15.583055
Guinea-Bissau,Mansôa,1562926028,12.06661,-15.316344
Liberia,Monrovia,27564980,6.328034,-10.797788
Mali,Bamako,27564954,12.649319,-8.000337
Mali,Tombouctou,89381749,16.7719091,-3.0087272
Mali,Gao,89918976,16.2788129,-0.0412392
Mali,Sikasso,89942783,11.3164979,-5.6777499
Mali,Kayes,277932033,14.443406,-11.437914
Mali,Koutiala,277943923,12.3869501,-5.4600937
Mali,Koulikoro,277945591,12.8646318,-7.5561287
Mali,Kita,1703670519,13.035034,-9.485395
Mali,Mopti,1717464540,14.4879631,-4.1905986
Mali,Ségou,1717506745,13.441518,-6.268147
Mali,Kidal,2032098356,18.4408358,1.4075395
Mauritania,نواذيبو,249165824,20.9131304,-17.0501015
Mauritania,نواكشوط,249166495,18.0792379,-15.9780071
Mauritania,كيفة,330423418,16.6161559,-11.4002038
Mauritania,ألاك,330457384,17.0527177,-13.9152949
Mauritania,أطار,330511654,20.5182772,-13.0543754
Mauritania,تيشيت‎‎,2382418992,18.444062,-9.493115
Mauritania,مال,5012545476,16.9537741,-13.3792618
Niger,Niamey,27564937,13.524834,2.109823
Niger,Dosso,256505236,13.0496369,3.1944647
Niger,Agadez,277867792,16.972556,7.990739
Niger,Zinder,277873430,13.8063421,8.9891659
Niger,Maradi,277875981,13.501206,7.102534
Niger,Tahoua,277879751,14.889922,5.262149
Niger,Arlit,277882803,18.739079,7.393331
Niger,Tessaoua,277884156,13.755513,7.990456
Niger,Madaoua,277887604,14.0708,5.9553
Niger,Mayahi,277887775,13.953305,7.672419
Niger,Diffa ديفا,277888774,13.3130749,12.6136611
Niger,Téra,277889093,14.006992,0.756183
Niger,Magaria,277930050,13.000948,8.908935
Niger,Tanout,464556985,14.97119,8.878363
Niger,Aguié,464569214,13.5009617,7.7759347
Niger,Maïné-Soroa,464592048,13.2151567,12.0280819
Niger,Birni N'Konni,473690565,13.791612,5.24779
Nigeria,Warri,27565005,5.517,5.75
Nigeria,Oyo,27565036,7.8410537,3.9315363
Nigeria,Ogbomosho,27565054,8.133,4.25
Nigeria,Port Harcourt,27565065,4.7676576,7.0188527
Nigeria,Ilorin,27565089,8.4963657,4.5480484
Nigeria,Kaduna,27565091,10.5182899,7.4359863
Nigeria,Enugu,27565107,6.4499833,7.5000007
Nigeria,Abeokuta,27565109,7.161,3.348
Nigeria,Maiduguri,27565111,11.8395375,13.1536214
Nigeria,Lagos,27565124,6.4550575,3.3941795
Nigeria,Abuja,31203257,9.0643305,7.4892974
Nigeria,Calabar,251608378,4.9795999,8.3373597
Nigeria,Potiskum,255322295,11.7122553,11.0762744
Nigeria,Bauchi,255425308,10.3147618,9.8454417
Nigeria,Makurdi,312045158,7.7312634,8.538425
Nigeria,Lafia,501406200,9.6519332,11.8176813
Nigeria,Uyo,501193829,5.0322447,7.924791
Nigeria,Sagamu,501330380,6.8477165,3.6440551
Nigeria,Gashua,501331784,12.8728546,11.0387809
Nigeria,Ashigashiya,501380234,11.1355903,13.8744335
Nigeria,Zaria,501388581,11.1134917,7.7188449
Nigeria,Ejigbo,501429659,7.9,4.316667
Nigeria,Hadejia,501430512,12.4526098,10.0418934
Nigeria,Guri,501430762,12.7284315,10.4197948
Nigeria,Jakusko,501464113,12.3691,10.7744631
Nigeria,Geidam,501464391,12.8952043,11.9264702
Nigeria,Owo,501464929,7.1962012,5.5868016
Nigeria,Jimeta,501473219,9.2807951,12.4397493
Nigeria,Mubi,501480960,10.267607,13.264359
Nigeria,Sapele,501482915,5.894053,5.67666
Nigeria,Ikorodu,501483970,6.6191233,3.5041271
Nigeria,Ife,501485612,7.481356,4.551406
Nigeria,Otukpo,501486785,7.1912599,8.1328576
Nigeria,Wukari,501490428,7.8705196,9.7775523
Nigeria,Biu,501493596,10.6146098,12.1909612
Nigeria,Ijebu-Ode,501496491,6.8140077,3.9151668
Nigeria,Deba,501503239,10.2100034,11.386921
Nigeria,Ikot Ekpene,501516317,5.181975,7.7132177
Nigeria,Bida,501517317,9.083333,6.016667
Nigeria,Aba,501517702,5.112735,7.364349
Nigeria,Ijagbo Offa,501520228,8.1560008,4.7227435
Nigeria,Oka-Akoko,501522187,7.4586389,5.8030777
Nigeria,Kano,501540880,11.9918671,8.5303654
Nigeria,Gombe,501540886,10.2840667,11.1652683
Nigeria,Osogbo,501540896,7.7791666,4.5538891
Nigeria,Yola,501540901,9.2564642,12.4492681
Nigeria,Jos,501540902,9.9175125,8.8979401
Nigeria,Abakaliki,501540903,6.3208897,8.1133202
Nigeria,Sokoto,501540904,13.0610588,5.2373194
Nigeria,Ado Ekiti,501540913,7.6232482,5.22274
Nigeria,Akure,501540926,7.2525595,5.1932647
Nigeria,Awka,501540935,6.2100945,7.0741145
Nigeria,Minna,625740529,9.6187093,6.5475752
Nigeria,Benin City,2149000430,6.3330586,5.6221058
Nigeria,Owerri,2469246094,5.489736,7.0341973
Nigeria,Umuahia,2841325913,5.5289005,7.4991542
Nigeria,Ibadan,4982490977,7.3777462,3.8972497
Nigeria,Onitsha,5232601618,6.133234,6.792318
Nigeria,Jalingo,5456668848,8.8922057,11.3760132
Senegal,Dakar ‮𞤁𞤢𞤳𞤢𞤪,27565045,14.693425,-17.447938
Senegal,Saint-Louis,249167293,16.0280445,-16.5048686
Senegal,Diourbel,249742121,14.654562,-16.227822
Senegal,Fatick,249742347,14.333965,-16.404219
Senegal,Louga,249743823,15.6119765,-16.2230683
Senegal,Tambacounda,249744836,13.7692585,-13.6682901
Senegal,Rufisque,281170836,14.716417,-17.273844
Senegal,Pikine,281171041,14.751544,-17.396413
Senegal,MBour,286752859,14.411794,-16.9657124
Senegal,Touba,293437934,14.864559,-15.876047
Senegal,Madina Gounass,351540931,13.1388856,-13.7601374
Senegal,Thiès,671824694,14.791461,-16.925605
Senegal,Guédiawaye,1158142391,14.7771207,-17.390071
Senegal,Bignona,1917652469,12.801133,-16.22897
Senegal,Koungheul,2251183429,13.979578,-14.803538
Senegal,Kaolack,3329033430,14.138815,-16.076391
Senegal,Parcelles Assainies,4271813664,14.7594072,-17.4384546
Senegal,Dakar,5903953012,14.693425,-17.447938
Sierra Leone,Freetown,27565056,8.479004,-13.26795
Sierra Leone,Bo,314001434,7.962065,-11.73665
Sierra Leone,Kenema,314005602,7.885936,-11.18639
Sierra Leone,Koidu,314007819,8.642281,-10.971631
Sierra Leone,Kambia,320058940,9.125073,-12.919337
Sierra Leone,Makeni,437337175,8.88474,-12.04912
Sierra Leone,Waterloo,2132436578,8.338977,-13.069573
Togo,Dapaong,279670201,10.8595454,0.2043122
Togo,Sansanné-Mango,279670448,10.3571911,0.4768865
Togo,Tsévié,1919282943,6.423115,1.2104692
Togo,Kpalimé,1947278732,6.910561,0.632037
Togo,Sokodé,1952227085,8.9833194,1.1438149
Togo,Lomé,2195276463,6.130419,1.215829
Togo,Kara,2516231661,9.548767,1.1980859
Togo,Atakpamé,4409324516,7.5320603,1.1219479
