country,osm_id,town,lat,lon
Democratic Republic of the Congo,3985086157,Bafwambaya,1.7192821,27.8155998
Democratic Republic of the Congo,3985092316,Yindi,1.5911181,27.695487
Democratic Republic of the Congo,4108341026,Mukoso,-6.2469738,19.1605147
Democratic Republic of the Congo,4108341027,Kakobola,-5.645043,19.0741259
Democratic Republic of the Congo,4144285262,Mukedi,-5.6439508,19.7717543
Democratic Republic of the Congo,4205824152,Kimbau,-5.5088133,17.462139
Democratic Republic of the Congo,4282979254,Kasongo-Lunda,-6.4772859,16.8257204
Democratic Republic of the Congo,4312909954,Mukabe Kasari,-9.966146,26.2698342
Democratic Republic of the Congo,4313136702,Kizanga,-8.8575615,25.9592839
Democratic Republic of the Congo,4358124698,Pawa,2.1167429,29.6332643
Democratic Republic of the Congo,4394020835,Manono,-7.2981166,27.396517
Democratic Republic of the Congo,4394022239,Kyolo,-8.0259618,27.1242244
Democratic Republic of the Congo,4408610948,Napeo,2.9385447,27.4474706
Democratic Republic of the Congo,4526607173,Inké,4.0909297,20.765926
Democratic Republic of the Congo,4563659047,NA,-6.6627705,23.2797319
Democratic Republic of the Congo,4566815998,NA,-6.4858702,23.2445067
Democratic Republic of the Congo,4572131301,Katanda,-6.3332952,23.9011753
Democratic Republic of the Congo,4572201315,Miabi,-6.2146172,23.3925587
Democratic Republic of the Congo,4572286887,Tshilenge,-6.2338854,23.7538313
Democratic Republic of the Congo,4572287507,Kabeya-Kamuanga,-6.0003939,23.2545318
Democratic Republic of the Congo,4573509016,Bibanga,-6.2636768,23.9300707
Democratic Republic of the Congo,4573621685,Lukalaba,-6.4911771,23.6501573
Democratic Republic of the Congo,4574141093,Bayombe,-6.2714519,23.3296383
Democratic Republic of the Congo,4584639668,NA,-6.4550838,23.6697166
Democratic Republic of the Congo,4668766165,Kakanda,-10.7485087,26.411622
Democratic Republic of the Congo,4693100905,Mutoshi,-10.6887062,25.5301784
Democratic Republic of the Congo,4694841838,UZK,-10.6842894,25.4463917
Democratic Republic of the Congo,4694848597,Luilu,-10.6631074,25.3904163
Democratic Republic of the Congo,4695052060,Musonoie,-10.7235722,25.4295181
Democratic Republic of the Congo,4695052885,Kapata,-10.7548373,25.3828591
Democratic Republic of the Congo,4695131533,Kanina,-10.7340947,25.4699226
Democratic Republic of the Congo,4695131806,Cinq ans,-10.7390436,25.4855447
Democratic Republic of the Congo,4695617084,Diur,-10.7307199,25.5034517
Democratic Republic of the Congo,4737267637,Tshimbulu,-6.4795473,22.861045
Democratic Republic of the Congo,4751663928,Patu,-5.499165,13.0062129
Democratic Republic of the Congo,4760622238,Kamuesha,-6.2079749,21.4190966
Democratic Republic of the Congo,4761278662,Katalaie,-6.1834823,21.3345989
Democratic Republic of the Congo,4858294087,Diadia,4.4032422,23.6461427
Democratic Republic of the Congo,4869528138,NA,4.4616679,23.7692982
Democratic Republic of the Congo,4901647198,Manguredjipa,0.353433,28.765479
Democratic Republic of the Congo,4901650682,Mbunia,0.4508765,28.8993083
Democratic Republic of the Congo,4901651024,Zacharia,0.3207906,28.8865327
Democratic Republic of the Congo,4990809222,Likati,4.2655999,23.5974047
Democratic Republic of the Congo,4990809223,Sambili,4.4605498,23.7173342
Democratic Republic of the Congo,4990809224,Nungba,4.4309795,23.7491337
Democratic Republic of the Congo,4990809225,Seridi,4.3105383,23.688842
Democratic Republic of the Congo,4990809226,Matundu,4.3291038,23.6563703
Democratic Republic of the Congo,5037562276,Kazimia,-4.5468176,29.1535741
Democratic Republic of the Congo,5047631047,Katenga,-4.3141107,29.1574466
Democratic Republic of the Congo,5083453246,Lweki,-3.3972355,25.8395755
Democratic Republic of the Congo,5083453251,Difuma II,-3.4410883,25.7839825
Democratic Republic of the Congo,5083621641,Bilundu,-3.2529936,25.8480513
Democratic Republic of the Congo,5084070811,Likeri,-4.2730089,26.0111296
Democratic Republic of the Congo,5086265773,Lowe,-3.7713403,25.934338
Democratic Republic of the Congo,5086549831,Alungu,-4.0120164,25.9018242
Democratic Republic of the Congo,5086549858,Lokenie,-4.0786638,25.9133309
Democratic Republic of the Congo,5227177618,Ngongo-Masengere,-1.8798887,17.9492062
Democratic Republic of the Congo,5329525327,Sebele,-4.3132468,29.0403628
Democratic Republic of the Congo,5513536292,Mambolo,0.3777303,29.3731735
Democratic Republic of the Congo,5519691043,NA,-10.4850879,22.450462
Democratic Republic of the Congo,5519691250,NA,-10.4809936,22.464388
Democratic Republic of the Congo,5637491586,NA,-1.2781114,22.5930029
Democratic Republic of the Congo,5640789276,Mokandayeka,-1.1132209,17.1145183
Democratic Republic of the Congo,5640987947,Nsambi,-1.3978763,17.4363079
Democratic Republic of the Congo,5642619596,Nkondi,-1.6002535,17.0413263
Democratic Republic of the Congo,5646339882,Buburu I,1.4416966,18.0433938
Democratic Republic of the Congo,5683329883,Limpoko,2.438628,19.189442
Democratic Republic of the Congo,5686343022,Bangabula,2.4816763,19.2000707
Democratic Republic of the Congo,5687101950,Ngele,2.7001339,19.2394808
Democratic Republic of the Congo,5689705631,Bokala,2.1842143,19.5465032
Democratic Republic of the Congo,5692174816,Lida,2.4661048,19.5883599
Democratic Republic of the Congo,5692175883,Bamba,2.5453402,19.6781113
Democratic Republic of the Congo,5693766906,Budjala,2.6472081,19.7024405
Democratic Republic of the Congo,5695438695,Bondangania,2.86028,19.6144324
Democratic Republic of the Congo,5706546125,Gangara,2.9517863,19.4243131
Democratic Republic of the Congo,5706803363,Bokondji Mission,2.4136071,18.6442148
Democratic Republic of the Congo,5731000590,Bombakabo,3.0643383,19.698638
Democratic Republic of the Congo,5744507105,Gwaka,2.4718798,20.0786934
Democratic Republic of the Congo,5752610318,Kpengbe,2.6424674,22.8422083
Democratic Republic of the Congo,5771968401,Camp Mindonga,2.2879801,22.9045062
Democratic Republic of the Congo,5794663613,Babonde,2.2595209,27.5866262
Democratic Republic of the Congo,5802486114,Mangina,0.6038107,29.3073265
Democratic Republic of the Congo,5805944302,Mandumbi,0.7298032,29.3679344
Democratic Republic of the Congo,5826108456,Aloi,0.5095889,29.1404251
Democratic Republic of the Congo,5845482475,Mataba,0.3837303,29.3764479
Democratic Republic of the Congo,5869742761,NA,3.3420561,29.1772413
Democratic Republic of the Congo,5869744110,NA,3.3991205,29.0916789
Democratic Republic of the Congo,5871180236,Manzasay,-3.9219068,17.662282
Democratic Republic of the Congo,5881029206,Kolokoso,-4.4627534,17.4160981
Democratic Republic of the Congo,5881179779,Manzasay,-3.9226988,17.6612735
Democratic Republic of the Congo,5881250508,Tchomia,1.4418677,30.4833698
Democratic Republic of the Congo,5884194527,Pay Kongila,-5.4519804,18.343842
Democratic Republic of the Congo,5884194528,Kingandu MC,-5.5051445,18.4111547
Democratic Republic of the Congo,5884240989,Kisumbu,-5.3828749,18.3724451
Democratic Republic of the Congo,5884419156,Mungindu,-5.4546398,19.026593
Democratic Republic of the Congo,5887449738,Panzi,-7.1917945,17.9429698
Democratic Republic of the Congo,5888135982,Kenge II,-4.8533612,16.9641995
Democratic Republic of the Congo,5906451905,Yahuma,0.9555088,23.571918
Democratic Republic of the Congo,5907141735,Boikene,0.5172498,29.4918598
Democratic Republic of the Congo,5938018433,NA,-2.5753543,19.9537422
Democratic Republic of the Congo,5969713387,Nobili,0.6292528,29.9411695
Democratic Republic of the Congo,6043099435,Katwa,0.0933492,29.3092446
Democratic Republic of the Congo,6138238005,Kintata,-5.5999589,13.449744
Democratic Republic of the Congo,6148693991,Andoma,3.0599917,25.5195662
Democratic Republic of the Congo,6150320494,Zobia,2.9646448,25.9342688
Democratic Republic of the Congo,6336502309,Mongama,-2.0795104,16.3610046
